date,profile_id,month_year,year,source
2022-02-13,162,02-2022,2022,DiSC
2022-02-14,302,02-2022,2022,DiSC
2022-02-15,308,02-2022,2022,DiSC
2022-02-16,559,02-2022,2022,DiSC
2022-02-17,362,02-2022,2022,DiSC
2022-02-18,272,02-2022,2022,DiSC
2022-02-19,151,02-2022,2022,DiSC
2022-02-20,268,02-2022,2022,DiSC
2022-02-21,296,02-2022,2022,DiSC
2022-02-22,384,02-2022,2022,DiSC
2022-02-23,358,02-2022,2022,DiSC
2022-02-24,270,02-2022,2022,DiSC
2022-02-25,327,02-2022,2022,DiSC
2022-02-26,148,02-2022,2022,DiSC
2022-02-27,148,02-2022,2022,DiSC
2022-02-28,245,02-2022,2022,DiSC
2022-03-01,316,03-2022,2022,DiSC
2022-03-02,292,03-2022,2022,DiSC
2022-03-03,297,03-2022,2022,DiSC
2022-03-04,267,03-2022,2022,DiSC
2022-03-05,145,03-2022,2022,DiSC
2022-03-06,158,03-2022,2022,DiSC
2022-03-07,283,03-2022,2022,DiSC
2022-03-08,196,03-2022,2022,DiSC
2022-03-09,326,03-2022,2022,DiSC
2022-03-10,474,03-2022,2022,DiSC
2022-03-11,336,03-2022,2022,DiSC
2022-03-12,187,03-2022,2022,DiSC
2022-03-13,186,03-2022,2022,DiSC
2022-03-14,419,03-2022,2022,DiSC
2022-03-15,380,03-2022,2022,DiSC
2022-03-16,369,03-2022,2022,DiSC
2022-03-17,352,03-2022,2022,DiSC
2022-03-18,254,03-2022,2022,DiSC
2022-03-19,172,03-2022,2022,DiSC
2022-03-20,165,03-2022,2022,DiSC
2022-03-21,287,03-2022,2022,DiSC
2022-03-22,316,03-2022,2022,DiSC
2022-03-23,335,03-2022,2022,DiSC
2022-03-24,349,03-2022,2022,DiSC
2022-03-25,242,03-2022,2022,DiSC
2022-03-26,154,03-2022,2022,DiSC
2022-03-27,170,03-2022,2022,DiSC
2022-03-28,337,03-2022,2022,DiSC
2022-03-29,323,03-2022,2022,DiSC
2022-03-30,322,03-2022,2022,DiSC
2022-03-31,378,03-2022,2022,DiSC
2022-04-01,240,04-2022,2022,DiSC
2022-04-02,198,04-2022,2022,DiSC
2022-04-03,201,04-2022,2022,DiSC
2022-04-04,298,04-2022,2022,DiSC
2022-04-05,331,04-2022,2022,DiSC
2022-04-06,312,04-2022,2022,DiSC
2022-04-07,319,04-2022,2022,DiSC
2022-04-08,244,04-2022,2022,DiSC
2022-04-09,143,04-2022,2022,DiSC
2022-04-10,150,04-2022,2022,DiSC
2022-04-11,281,04-2022,2022,DiSC
2022-04-12,289,04-2022,2022,DiSC
2022-04-13,282,04-2022,2022,DiSC
2022-04-14,212,04-2022,2022,DiSC
2022-04-15,179,04-2022,2022,DiSC
2022-04-16,122,04-2022,2022,DiSC
2022-04-17,164,04-2022,2022,DiSC
2022-04-18,261,04-2022,2022,DiSC
2022-04-19,272,04-2022,2022,DiSC
2022-04-20,257,04-2022,2022,DiSC
2022-04-21,309,04-2022,2022,DiSC
2022-04-22,241,04-2022,2022,DiSC
2022-04-23,121,04-2022,2022,DiSC
2022-04-24,127,04-2022,2022,DiSC
2022-04-25,274,04-2022,2022,DiSC
2022-04-26,312,04-2022,2022,DiSC
2022-04-27,267,04-2022,2022,DiSC
2022-04-28,267,04-2022,2022,DiSC
2022-04-29,243,04-2022,2022,DiSC
2022-04-30,136,04-2022,2022,DiSC
2022-05-01,125,05-2022,2022,DiSC
2022-05-02,276,05-2022,2022,DiSC
2022-05-03,268,05-2022,2022,DiSC
2022-05-04,310,05-2022,2022,DiSC
2022-05-05,250,05-2022,2022,DiSC
2022-05-06,228,05-2022,2022,DiSC
2022-05-07,119,05-2022,2022,DiSC
2022-05-08,124,05-2022,2022,DiSC
2022-05-09,300,05-2022,2022,DiSC
2022-05-10,297,05-2022,2022,DiSC
2022-05-11,299,05-2022,2022,DiSC
2022-05-12,262,05-2022,2022,DiSC
2022-05-13,281,05-2022,2022,DiSC
2022-05-14,123,05-2022,2022,DiSC
2022-05-15,150,05-2022,2022,DiSC
2022-05-16,272,05-2022,2022,DiSC
2022-05-17,322,05-2022,2022,DiSC
2022-05-18,302,05-2022,2022,DiSC
2022-05-19,279,05-2022,2022,DiSC
2022-05-20,244,05-2022,2022,DiSC
2022-05-21,118,05-2022,2022,DiSC
2022-05-22,127,05-2022,2022,DiSC
2022-05-23,494,05-2022,2022,DiSC
2022-05-24,345,05-2022,2022,DiSC
2022-05-25,260,05-2022,2022,DiSC
2022-05-26,257,05-2022,2022,DiSC
2022-05-27,286,05-2022,2022,DiSC
2022-05-28,107,05-2022,2022,DiSC
2022-05-29,135,05-2022,2022,DiSC
2022-05-30,227,05-2022,2022,DiSC
2022-05-31,311,05-2022,2022,DiSC
2022-06-01,324,06-2022,2022,DiSC
2022-06-02,292,06-2022,2022,DiSC
2022-06-03,216,06-2022,2022,DiSC
2022-06-04,129,06-2022,2022,DiSC
2022-06-05,119,06-2022,2022,DiSC
2022-06-06,316,06-2022,2022,DiSC
2022-06-07,373,06-2022,2022,DiSC
2022-06-08,294,06-2022,2022,DiSC
2022-06-09,360,06-2022,2022,DiSC
2022-06-10,283,06-2022,2022,DiSC
2022-06-11,112,06-2022,2022,DiSC
2022-06-12,163,06-2022,2022,DiSC
2022-06-13,308,06-2022,2022,DiSC
2022-06-14,354,06-2022,2022,DiSC
2022-06-15,300,06-2022,2022,DiSC
2022-06-16,254,06-2022,2022,DiSC
2022-06-17,205,06-2022,2022,DiSC
2022-06-18,128,06-2022,2022,DiSC
2022-06-19,140,06-2022,2022,DiSC
2022-06-20,206,06-2022,2022,DiSC
2022-06-21,317,06-2022,2022,DiSC
2022-06-22,330,06-2022,2022,DiSC
2022-06-23,299,06-2022,2022,DiSC
2022-06-24,263,06-2022,2022,DiSC
2022-06-25,100,06-2022,2022,DiSC
2022-06-26,111,06-2022,2022,DiSC
2022-06-27,263,06-2022,2022,DiSC
2022-06-28,276,06-2022,2022,DiSC
2022-06-29,261,06-2022,2022,DiSC
2022-06-30,209,06-2022,2022,DiSC
2022-07-01,193,07-2022,2022,DiSC
2022-07-02,110,07-2022,2022,DiSC
2022-07-03,145,07-2022,2022,DiSC
2022-07-04,229,07-2022,2022,DiSC
2022-07-05,277,07-2022,2022,DiSC
2022-07-06,268,07-2022,2022,DiSC
2022-07-07,301,07-2022,2022,DiSC
2022-07-08,230,07-2022,2022,DiSC
2022-07-09,108,07-2022,2022,DiSC
2022-07-10,139,07-2022,2022,DiSC
2022-07-11,266,07-2022,2022,DiSC
2022-07-12,318,07-2022,2022,DiSC
2022-07-13,313,07-2022,2022,DiSC
2022-07-14,293,07-2022,2022,DiSC
2022-07-15,198,07-2022,2022,DiSC
2022-07-16,113,07-2022,2022,DiSC
2022-07-17,122,07-2022,2022,DiSC
2022-07-18,317,07-2022,2022,DiSC
2022-07-19,293,07-2022,2022,DiSC
2022-07-20,268,07-2022,2022,DiSC
2022-07-21,265,07-2022,2022,DiSC
2022-07-22,245,07-2022,2022,DiSC
2022-07-23,142,07-2022,2022,DiSC
2022-07-24,144,07-2022,2022,DiSC
2022-07-25,288,07-2022,2022,DiSC
2022-07-26,302,07-2022,2022,DiSC
2022-07-27,317,07-2022,2022,DiSC
2022-07-28,230,07-2022,2022,DiSC
2022-07-29,244,07-2022,2022,DiSC
2022-07-30,103,07-2022,2022,DiSC
2022-07-31,93,07-2022,2022,DiSC
2022-08-01,301,08-2022,2022,DiSC
2022-08-02,267,08-2022,2022,DiSC
2022-08-03,310,08-2022,2022,DiSC
2022-08-04,251,08-2022,2022,DiSC
2022-08-05,193,08-2022,2022,DiSC
2022-08-06,122,08-2022,2022,DiSC
2022-08-07,145,08-2022,2022,DiSC
2022-08-08,310,08-2022,2022,DiSC
2022-08-09,263,08-2022,2022,DiSC
2022-08-10,307,08-2022,2022,DiSC
2022-08-11,296,08-2022,2022,DiSC
2022-08-12,294,08-2022,2022,DiSC
2022-08-13,175,08-2022,2022,DiSC
2022-08-14,175,08-2022,2022,DiSC
2022-08-15,290,08-2022,2022,DiSC
2022-08-16,322,08-2022,2022,DiSC
2022-08-17,292,08-2022,2022,DiSC
2022-08-18,411,08-2022,2022,DiSC
2022-08-19,302,08-2022,2022,DiSC
2022-08-20,167,08-2022,2022,DiSC
2022-08-21,199,08-2022,2022,DiSC
2022-08-22,343,08-2022,2022,DiSC
2022-08-23,371,08-2022,2022,DiSC
2022-08-24,351,08-2022,2022,DiSC
2022-08-25,329,08-2022,2022,DiSC
2022-08-26,269,08-2022,2022,DiSC
2022-08-27,180,08-2022,2022,DiSC
2022-08-28,168,08-2022,2022,DiSC
2022-08-29,245,08-2022,2022,DiSC
2022-08-30,327,08-2022,2022,DiSC
2022-08-31,489,08-2022,2022,DiSC
2022-09-01,323,09-2022,2022,DiSC
2022-09-02,247,09-2022,2022,DiSC
2022-09-03,132,09-2022,2022,DiSC
2022-09-04,140,09-2022,2022,DiSC
2022-09-05,264,09-2022,2022,DiSC
2022-09-06,317,09-2022,2022,DiSC
2022-09-07,322,09-2022,2022,DiSC
2022-09-08,304,09-2022,2022,DiSC
2022-09-09,265,09-2022,2022,DiSC
2022-09-10,162,09-2022,2022,DiSC
2022-09-11,162,09-2022,2022,DiSC
2022-09-12,365,09-2022,2022,DiSC
2022-09-13,328,09-2022,2022,DiSC
2022-09-14,376,09-2022,2022,DiSC
2022-09-15,361,09-2022,2022,DiSC
2022-09-16,240,09-2022,2022,DiSC
2022-09-17,171,09-2022,2022,DiSC
2022-09-18,206,09-2022,2022,DiSC
2022-09-19,306,09-2022,2022,DiSC
2022-09-20,314,09-2022,2022,DiSC
2022-09-21,472,09-2022,2022,DiSC
2022-09-22,415,09-2022,2022,DiSC
2022-09-23,294,09-2022,2022,DiSC
2022-09-24,143,09-2022,2022,DiSC
2022-09-25,173,09-2022,2022,DiSC
2022-09-26,311,09-2022,2022,DiSC
2022-09-27,320,09-2022,2022,DiSC
2022-09-28,331,09-2022,2022,DiSC
2022-09-29,250,09-2022,2022,DiSC
2022-09-30,265,09-2022,2022,DiSC
2022-10-01,146,10-2022,2022,DiSC
2022-10-02,149,10-2022,2022,DiSC
2022-10-03,293,10-2022,2022,DiSC
2022-10-04,391,10-2022,2022,DiSC
2022-10-05,310,10-2022,2022,DiSC
2022-10-06,308,10-2022,2022,DiSC
2022-10-07,231,10-2022,2022,DiSC
2022-10-08,137,10-2022,2022,DiSC
2022-10-09,180,10-2022,2022,DiSC
2022-10-10,294,10-2022,2022,DiSC
2022-10-11,355,10-2022,2022,DiSC
2022-10-12,325,10-2022,2022,DiSC
2022-10-13,319,10-2022,2022,DiSC
2022-10-14,260,10-2022,2022,DiSC
2022-10-15,154,10-2022,2022,DiSC
2022-10-16,165,10-2022,2022,DiSC
2022-10-17,302,10-2022,2022,DiSC
2022-10-18,348,10-2022,2022,DiSC
2022-10-19,363,10-2022,2022,DiSC
2022-10-20,299,10-2022,2022,DiSC
2022-10-21,230,10-2022,2022,DiSC
2022-10-22,144,10-2022,2022,DiSC
2022-10-23,145,10-2022,2022,DiSC
2022-10-24,268,10-2022,2022,DiSC
2022-10-25,267,10-2022,2022,DiSC
2022-10-26,296,10-2022,2022,DiSC
2022-10-27,340,10-2022,2022,DiSC
2022-10-28,301,10-2022,2022,DiSC
2022-10-29,174,10-2022,2022,DiSC
2022-10-30,207,10-2022,2022,DiSC
2022-10-31,306,10-2022,2022,DiSC
2022-11-01,367,11-2022,2022,DiSC
2022-11-02,415,11-2022,2022,DiSC
2022-11-03,354,11-2022,2022,DiSC
2022-11-04,313,11-2022,2022,DiSC
2022-11-05,232,11-2022,2022,DiSC
2022-11-06,220,11-2022,2022,DiSC
2022-11-07,312,11-2022,2022,DiSC
2022-11-08,401,11-2022,2022,DiSC
2022-11-09,408,11-2022,2022,DiSC
2022-11-10,362,11-2022,2022,DiSC
2022-11-11,339,11-2022,2022,DiSC
2022-11-12,199,11-2022,2022,DiSC
2022-11-13,201,11-2022,2022,DiSC
2022-11-14,361,11-2022,2022,DiSC
2022-11-15,392,11-2022,2022,DiSC
2022-11-16,327,11-2022,2022,DiSC
2022-11-17,339,11-2022,2022,DiSC
2022-11-18,258,11-2022,2022,DiSC
2022-11-19,179,11-2022,2022,DiSC
2022-11-20,153,11-2022,2022,DiSC
2022-11-21,286,11-2022,2022,DiSC
2022-11-22,288,11-2022,2022,DiSC
2022-11-23,288,11-2022,2022,DiSC
2022-11-24,233,11-2022,2022,DiSC
2022-11-25,202,11-2022,2022,DiSC
2022-11-26,149,11-2022,2022,DiSC
2022-11-27,192,11-2022,2022,DiSC
2022-11-28,272,11-2022,2022,DiSC
2022-11-29,329,11-2022,2022,DiSC
2022-11-30,360,11-2022,2022,DiSC
2022-12-01,275,12-2022,2022,DiSC
2022-12-02,244,12-2022,2022,DiSC
2022-12-03,145,12-2022,2022,DiSC
2022-12-04,179,12-2022,2022,DiSC
2022-12-05,289,12-2022,2022,DiSC
2022-12-06,310,12-2022,2022,DiSC
2022-12-07,316,12-2022,2022,DiSC
2022-12-08,344,12-2022,2022,DiSC
2022-12-09,217,12-2022,2022,DiSC
2022-12-10,99,12-2022,2022,DiSC
2022-12-11,81,12-2022,2022,DiSC
2022-12-12,275,12-2022,2022,DiSC
2022-12-13,275,12-2022,2022,DiSC
2022-12-14,265,12-2022,2022,DiSC
2022-12-15,192,12-2022,2022,DiSC
2022-12-16,144,12-2022,2022,DiSC
2022-12-17,60,12-2022,2022,DiSC
2022-12-18,78,12-2022,2022,DiSC
2022-12-19,168,12-2022,2022,DiSC
2022-12-20,154,12-2022,2022,DiSC
2022-12-21,180,12-2022,2022,DiSC
2022-12-22,170,12-2022,2022,DiSC
2022-12-23,114,12-2022,2022,DiSC
2022-12-24,46,12-2022,2022,DiSC
2022-12-25,53,12-2022,2022,DiSC
2022-12-26,100,12-2022,2022,DiSC
2022-12-27,165,12-2022,2022,DiSC
2022-12-28,151,12-2022,2022,DiSC
2022-12-29,108,12-2022,2022,DiSC
2022-12-30,106,12-2022,2022,DiSC
2022-12-31,71,12-2022,2022,DiSC
2023-01-01,50,01-2023,2023,DiSC
2023-01-02,122,01-2023,2023,DiSC
2023-01-03,156,01-2023,2023,DiSC
2023-01-04,223,01-2023,2023,DiSC
2023-01-05,238,01-2023,2023,DiSC
2023-01-06,191,01-2023,2023,DiSC
2023-01-07,92,01-2023,2023,DiSC
2023-01-08,110,01-2023,2023,DiSC
2023-01-09,231,01-2023,2023,DiSC
2023-01-10,286,01-2023,2023,DiSC
2023-01-11,298,01-2023,2023,DiSC
2023-01-12,243,01-2023,2023,DiSC
2023-01-13,172,01-2023,2023,DiSC
2023-01-14,76,01-2023,2023,DiSC
2023-01-15,95,01-2023,2023,DiSC
2023-01-16,197,01-2023,2023,DiSC
2023-01-17,258,01-2023,2023,DiSC
2023-01-18,234,01-2023,2023,DiSC
2023-01-19,263,01-2023,2023,DiSC
2023-01-20,268,01-2023,2023,DiSC
2023-01-21,149,01-2023,2023,DiSC
2023-01-22,141,01-2023,2023,DiSC
2023-01-23,313,01-2023,2023,DiSC
2023-01-24,254,01-2023,2023,DiSC
2023-01-25,287,01-2023,2023,DiSC
2023-01-26,299,01-2023,2023,DiSC
2023-01-27,228,01-2023,2023,DiSC
2023-01-28,120,01-2023,2023,DiSC
2023-01-29,129,01-2023,2023,DiSC
2023-01-30,381,01-2023,2023,DiSC
2023-01-31,318,01-2023,2023,DiSC
2023-02-01,289,02-2023,2023,DiSC
2023-02-02,253,02-2023,2023,DiSC
2023-02-03,208,02-2023,2023,DiSC
2023-02-04,91,02-2023,2023,DiSC
2023-02-05,78,02-2023,2023,DiSC
2023-02-06,238,02-2023,2023,DiSC
2023-02-07,260,02-2023,2023,DiSC
2023-02-08,291,02-2023,2023,DiSC
2023-02-09,276,02-2023,2023,DiSC
2023-02-10,209,02-2023,2023,DiSC
2023-02-11,76,02-2023,2023,DiSC
2023-02-12,102,02-2023,2023,DiSC
2023-02-13,205,02-2023,2023,DiSC
2023-02-14,265,02-2023,2023,DiSC
2023-02-15,247,02-2023,2023,DiSC
2023-02-16,221,02-2023,2023,DiSC
2023-02-17,217,02-2023,2023,DiSC
2023-02-18,114,02-2023,2023,DiSC
2023-02-19,124,02-2023,2023,DiSC
2023-02-20,237,02-2023,2023,DiSC
2023-02-21,362,02-2023,2023,DiSC
2023-02-22,276,02-2023,2023,DiSC
2023-02-23,229,02-2023,2023,DiSC
2023-02-24,209,02-2023,2023,DiSC
2023-02-25,103,02-2023,2023,DiSC
2023-02-26,122,02-2023,2023,DiSC
2023-02-27,194,02-2023,2023,DiSC
2023-02-28,252,02-2023,2023,DiSC
2023-03-01,280,03-2023,2023,DiSC
2023-03-02,252,03-2023,2023,DiSC
2023-03-03,171,03-2023,2023,DiSC
2023-03-04,107,03-2023,2023,DiSC
2023-03-05,98,03-2023,2023,DiSC
2023-03-06,207,03-2023,2023,DiSC
2023-03-07,328,03-2023,2023,DiSC
2023-03-08,318,03-2023,2023,DiSC
2023-03-09,267,03-2023,2023,DiSC
2023-03-10,220,03-2023,2023,DiSC
2023-03-11,143,03-2023,2023,DiSC
2023-03-12,137,03-2023,2023,DiSC
2023-03-13,230,03-2023,2023,DiSC
2023-03-14,268,03-2023,2023,DiSC
2023-03-15,280,03-2023,2023,DiSC
2023-03-16,245,03-2023,2023,DiSC
2023-03-17,529,03-2023,2023,DiSC
2023-03-18,437,03-2023,2023,DiSC
2023-03-19,136,03-2023,2023,DiSC
2023-03-20,227,03-2023,2023,DiSC
2023-03-21,219,03-2023,2023,DiSC
2023-03-22,255,03-2023,2023,DiSC
2023-03-23,254,03-2023,2023,DiSC
2023-03-24,251,03-2023,2023,DiSC
2023-03-25,124,03-2023,2023,DiSC
2023-03-26,120,03-2023,2023,DiSC
2023-03-27,286,03-2023,2023,DiSC
2023-03-28,285,03-2023,2023,DiSC
2023-03-29,307,03-2023,2023,DiSC
2023-03-30,256,03-2023,2023,DiSC
2023-03-31,236,03-2023,2023,DiSC
2023-04-01,75,04-2023,2023,DiSC
2023-04-02,96,04-2023,2023,DiSC
2023-04-03,223,04-2023,2023,DiSC
2023-04-04,229,04-2023,2023,DiSC
2023-04-05,238,04-2023,2023,DiSC
2023-04-06,196,04-2023,2023,DiSC
2023-04-07,131,04-2023,2023,DiSC
2023-04-08,68,04-2023,2023,DiSC
2023-04-09,79,04-2023,2023,DiSC
2023-04-10,301,04-2023,2023,DiSC
2023-04-11,344,04-2023,2023,DiSC
2023-04-12,274,04-2023,2023,DiSC
2023-04-13,202,04-2023,2023,DiSC
2023-04-14,186,04-2023,2023,DiSC
2023-04-15,102,04-2023,2023,DiSC
2023-04-16,101,04-2023,2023,DiSC
2023-04-17,207,04-2023,2023,DiSC
2023-04-18,228,04-2023,2023,DiSC
2023-04-19,204,04-2023,2023,DiSC
2023-04-20,214,04-2023,2023,DiSC
2023-04-21,177,04-2023,2023,DiSC
2023-04-22,67,04-2023,2023,DiSC
2023-04-23,91,04-2023,2023,DiSC
2023-04-24,214,04-2023,2023,DiSC
2023-04-25,216,04-2023,2023,DiSC
2023-04-26,220,04-2023,2023,DiSC
2023-04-27,194,04-2023,2023,DiSC
2023-04-28,146,04-2023,2023,DiSC
2023-04-29,96,04-2023,2023,DiSC
2023-04-30,71,04-2023,2023,DiSC
2023-05-01,219,05-2023,2023,DiSC
2023-05-02,192,05-2023,2023,DiSC
2023-05-03,204,05-2023,2023,DiSC
2023-05-04,202,05-2023,2023,DiSC
2023-05-05,202,05-2023,2023,DiSC
2023-05-06,119,05-2023,2023,DiSC
2023-05-07,118,05-2023,2023,DiSC
2023-05-08,227,05-2023,2023,DiSC
2023-05-09,332,05-2023,2023,DiSC
2023-05-10,240,05-2023,2023,DiSC
2023-05-11,229,05-2023,2023,DiSC
2023-05-12,235,05-2023,2023,DiSC
2023-05-13,92,05-2023,2023,DiSC
2023-05-14,103,05-2023,2023,DiSC
2023-05-15,253,05-2023,2023,DiSC
2023-05-16,218,05-2023,2023,DiSC
2023-05-17,259,05-2023,2023,DiSC
2023-05-18,153,05-2023,2023,DiSC
2023-05-19,189,05-2023,2023,DiSC
2023-05-20,88,05-2023,2023,DiSC
2023-05-21,75,05-2023,2023,DiSC
2023-05-22,186,05-2023,2023,DiSC
2023-05-23,203,05-2023,2023,DiSC
2023-05-24,259,05-2023,2023,DiSC
2023-05-25,228,05-2023,2023,DiSC
2023-05-26,181,05-2023,2023,DiSC
2023-05-27,86,05-2023,2023,DiSC
2023-05-28,84,05-2023,2023,DiSC
2023-05-29,133,05-2023,2023,DiSC
2023-05-30,212,05-2023,2023,DiSC
2023-05-31,249,05-2023,2023,DiSC
2023-06-01,210,06-2023,2023,DiSC
2023-06-02,195,06-2023,2023,DiSC
2023-06-03,84,06-2023,2023,DiSC
2023-06-04,124,06-2023,2023,DiSC
2023-06-05,190,06-2023,2023,DiSC
2023-06-06,251,06-2023,2023,DiSC
2023-06-07,225,06-2023,2023,DiSC
2023-06-08,266,06-2023,2023,DiSC
2023-06-09,182,06-2023,2023,DiSC
2023-06-10,78,06-2023,2023,DiSC
2023-06-11,70,06-2023,2023,DiSC
2023-06-12,197,06-2023,2023,DiSC
2023-06-13,258,06-2023,2023,DiSC
2023-06-14,218,06-2023,2023,DiSC
2023-06-15,269,06-2023,2023,DiSC
2023-06-16,186,06-2023,2023,DiSC
2023-06-17,59,06-2023,2023,DiSC
2023-06-18,65,06-2023,2023,DiSC
2023-06-19,203,06-2023,2023,DiSC
2023-06-20,239,06-2023,2023,DiSC
2023-06-21,190,06-2023,2023,DiSC
2023-06-22,216,06-2023,2023,DiSC
2023-06-23,182,06-2023,2023,DiSC
2023-06-24,72,06-2023,2023,DiSC
2023-06-25,82,06-2023,2023,DiSC
2023-06-26,237,06-2023,2023,DiSC
2023-06-27,197,06-2023,2023,DiSC
2023-06-28,203,06-2023,2023,DiSC
2023-06-29,183,06-2023,2023,DiSC
2023-06-30,149,06-2023,2023,DiSC
2023-07-01,61,07-2023,2023,DiSC
2023-07-02,74,07-2023,2023,DiSC
2023-07-03,156,07-2023,2023,DiSC
2023-07-04,169,07-2023,2023,DiSC
2023-07-05,179,07-2023,2023,DiSC
2023-07-06,204,07-2023,2023,DiSC
2023-07-07,146,07-2023,2023,DiSC
2023-07-08,73,07-2023,2023,DiSC
2023-07-09,68,07-2023,2023,DiSC
2023-07-10,185,07-2023,2023,DiSC
2023-07-11,261,07-2023,2023,DiSC
2023-07-12,218,07-2023,2023,DiSC
2023-07-13,220,07-2023,2023,DiSC
2023-07-14,179,07-2023,2023,DiSC
2023-07-15,78,07-2023,2023,DiSC
2023-07-16,81,07-2023,2023,DiSC
2023-07-17,202,07-2023,2023,DiSC
2023-07-18,239,07-2023,2023,DiSC
2023-07-19,209,07-2023,2023,DiSC
2023-07-20,186,07-2023,2023,DiSC
2023-07-21,201,07-2023,2023,DiSC
2023-07-22,111,07-2023,2023,DiSC
2023-07-23,122,07-2023,2023,DiSC
2023-07-24,223,07-2023,2023,DiSC
2023-07-25,234,07-2023,2023,DiSC
2023-07-26,245,07-2023,2023,DiSC
2023-07-27,240,07-2023,2023,DiSC
2023-07-28,196,07-2023,2023,DiSC
2023-07-29,104,07-2023,2023,DiSC
2023-07-30,97,07-2023,2023,DiSC
2023-07-31,213,07-2023,2023,DiSC
2023-08-01,261,08-2023,2023,DiSC
2023-08-02,233,08-2023,2023,DiSC
2023-08-03,228,08-2023,2023,DiSC
2023-08-04,164,08-2023,2023,DiSC
2023-08-05,74,08-2023,2023,DiSC
2023-08-06,75,08-2023,2023,DiSC
2023-08-07,227,08-2023,2023,DiSC
2023-08-08,337,08-2023,2023,DiSC
2023-08-09,257,08-2023,2023,DiSC
2023-08-10,275,08-2023,2023,DiSC
2023-08-11,150,08-2023,2023,DiSC
2023-08-12,112,08-2023,2023,DiSC
2023-08-13,93,08-2023,2023,DiSC
2023-08-14,262,08-2023,2023,DiSC
2023-08-15,275,08-2023,2023,DiSC
2023-08-16,234,08-2023,2023,DiSC
2023-08-17,239,08-2023,2023,DiSC
2023-08-18,194,08-2023,2023,DiSC
2023-08-19,106,08-2023,2023,DiSC
2023-08-20,110,08-2023,2023,DiSC
2023-08-21,266,08-2023,2023,DiSC
2023-08-22,314,08-2023,2023,DiSC
2023-08-23,315,08-2023,2023,DiSC
2023-08-24,326,08-2023,2023,DiSC
2023-08-25,263,08-2023,2023,DiSC
2023-08-26,77,08-2023,2023,DiSC
2023-08-27,115,08-2023,2023,DiSC
2023-08-28,230,08-2023,2023,DiSC
2023-08-29,278,08-2023,2023,DiSC
2023-08-30,265,08-2023,2023,DiSC
2023-08-31,287,08-2023,2023,DiSC
2023-09-01,221,09-2023,2023,DiSC
2023-09-02,99,09-2023,2023,DiSC
2023-09-03,112,09-2023,2023,DiSC
2023-09-04,163,09-2023,2023,DiSC
2023-09-05,305,09-2023,2023,DiSC
2023-09-06,285,09-2023,2023,DiSC
2023-09-07,378,09-2023,2023,DiSC
2023-09-08,204,09-2023,2023,DiSC
2023-09-09,109,09-2023,2023,DiSC
2023-09-10,103,09-2023,2023,DiSC
2023-09-11,457,09-2023,2023,DiSC
2023-09-12,340,09-2023,2023,DiSC
2023-09-13,244,09-2023,2023,DiSC
2023-09-14,232,09-2023,2023,DiSC
2023-09-15,199,09-2023,2023,DiSC
2023-09-16,110,09-2023,2023,DiSC
2023-09-17,113,09-2023,2023,DiSC
2023-09-18,270,09-2023,2023,DiSC
2023-09-19,268,09-2023,2023,DiSC
2023-09-20,271,09-2023,2023,DiSC
2023-09-21,235,09-2023,2023,DiSC
2023-09-22,205,09-2023,2023,DiSC
2023-09-23,94,09-2023,2023,DiSC
2023-09-24,90,09-2023,2023,DiSC
2023-09-25,206,09-2023,2023,DiSC
2023-09-26,280,09-2023,2023,DiSC
2023-09-27,288,09-2023,2023,DiSC
2023-09-28,209,09-2023,2023,DiSC
2023-09-29,223,09-2023,2023,DiSC
2023-09-30,91,09-2023,2023,DiSC
2023-10-01,92,10-2023,2023,DiSC
2023-10-02,225,10-2023,2023,DiSC
2023-10-03,225,10-2023,2023,DiSC
2023-10-04,226,10-2023,2023,DiSC
2023-10-05,217,10-2023,2023,DiSC
2023-10-06,189,10-2023,2023,DiSC
2023-10-07,86,10-2023,2023,DiSC
2023-10-08,106,10-2023,2023,DiSC
2023-10-09,187,10-2023,2023,DiSC
2023-10-10,251,10-2023,2023,DiSC
2023-10-11,250,10-2023,2023,DiSC
2023-10-12,272,10-2023,2023,DiSC
2023-10-13,190,10-2023,2023,DiSC
2023-10-14,77,10-2023,2023,DiSC
2023-10-15,83,10-2023,2023,DiSC
2023-10-16,254,10-2023,2023,DiSC
2023-10-17,206,10-2023,2023,DiSC
2020-01-23,76007,01-2020,2020,Enneagram
2020-01-24,654,01-2020,2020,Enneagram
2020-01-25,482,01-2020,2020,Enneagram
2020-01-26,446,01-2020,2020,Enneagram
2020-01-27,632,01-2020,2020,Enneagram
2020-01-28,719,01-2020,2020,Enneagram
2020-01-29,788,01-2020,2020,Enneagram
2020-01-30,664,01-2020,2020,Enneagram
2020-01-31,615,01-2020,2020,Enneagram
2020-02-01,391,02-2020,2020,Enneagram
2020-02-02,339,02-2020,2020,Enneagram
2020-02-03,590,02-2020,2020,Enneagram
2020-02-04,782,02-2020,2020,Enneagram
2020-02-05,758,02-2020,2020,Enneagram
2020-02-06,767,02-2020,2020,Enneagram
2020-02-07,627,02-2020,2020,Enneagram
2020-02-08,570,02-2020,2020,Enneagram
2020-02-09,495,02-2020,2020,Enneagram
2020-02-10,688,02-2020,2020,Enneagram
2020-02-11,788,02-2020,2020,Enneagram
2020-02-12,677,02-2020,2020,Enneagram
2020-02-13,680,02-2020,2020,Enneagram
